timestamp,student_id,name,department,grade,double_major_minor_second_speciality,first_choice,second_choice
2025-01-22 00:28:08.635499,459,student_459,電資學院學士班 (U-EECS),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:28:09.635499,460,student_460,電資學院學士班 (U-EECS),大一 (freshman),無,李教授班,李教授班
2025-01-22 00:28:10.635499,461,student_461,電資學院學士班 (U-EECS),大一 (freshman),無,李教授班,高教授班
2025-01-22 00:28:11.635499,462,student_462,電資學院學士班 (U-EECS),大一 (freshman),無,李教授班,無
2025-01-22 00:28:12.635499,463,student_463,電資學院學士班 (U-EECS),大一 (freshman),無,高教授班,李教授班
2025-01-22 00:28:13.635499,464,student_464,電資學院學士班 (U-EECS),大一 (freshman),無,高教授班,高教授班
2025-01-22 00:28:14.635499,465,student_465,電資學院學士班 (U-EECS),大一 (freshman),無,高教授班,無
2025-01-22 00:28:15.635499,466,student_466,電資學院學士班 (U-EECS),大一 (freshman),無,無,李教授班
2025-01-22 00:28:16.635499,467,student_467,電資學院學士班 (U-EECS),大一 (freshman),無,無,高教授班
2025-01-22 00:28:17.635499,468,student_468,電資學院學士班 (U-EECS),大一 (freshman),無,無,無
2025-01-22 00:28:18.635499,469,student_469,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:28:19.635499,470,student_470,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:28:20.635499,471,student_471,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:28:21.635499,472,student_472,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:28:22.635499,473,student_473,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:28:23.635499,474,student_474,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:28:24.635499,475,student_475,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:28:25.635499,476,student_476,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:28:26.635499,477,student_477,電資學院學士班 (U-EECS),大二 (sophomore),雙主修:資工系 (also major in CS),無,無
2025-01-22 00:28:27.635499,478,student_478,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:28:28.635499,479,student_479,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:28:29.635499,480,student_480,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:28:30.635499,481,student_481,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:28:31.635499,482,student_482,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:28:32.635499,483,student_483,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:28:33.635499,484,student_484,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:28:34.635499,485,student_485,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:28:35.635499,486,student_486,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),無,無
2025-01-22 00:28:36.635499,487,student_487,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:28:37.635499,488,student_488,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:28:38.635499,489,student_489,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:28:39.635499,490,student_490,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:28:40.635499,491,student_491,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:28:41.635499,492,student_492,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:28:42.635499,493,student_493,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:28:43.635499,494,student_494,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:28:44.635499,495,student_495,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:28:45.635499,496,student_496,電資學院學士班 (U-EECS),大二 (sophomore),無,李教授班,李教授班
2025-01-22 00:28:46.635499,497,student_497,電資學院學士班 (U-EECS),大二 (sophomore),無,李教授班,高教授班
2025-01-22 00:28:47.635499,498,student_498,電資學院學士班 (U-EECS),大二 (sophomore),無,李教授班,無
2025-01-22 00:28:48.635499,499,student_499,電資學院學士班 (U-EECS),大二 (sophomore),無,高教授班,李教授班
2025-01-22 00:28:49.635499,500,student_500,電資學院學士班 (U-EECS),大二 (sophomore),無,高教授班,高教授班
2025-01-22 00:28:50.635499,501,student_501,電資學院學士班 (U-EECS),大二 (sophomore),無,高教授班,無
2025-01-22 00:28:51.635499,502,student_502,電資學院學士班 (U-EECS),大二 (sophomore),無,無,李教授班
2025-01-22 00:28:52.635499,503,student_503,電資學院學士班 (U-EECS),大二 (sophomore),無,無,高教授班
2025-01-22 00:28:53.635499,504,student_504,電資學院學士班 (U-EECS),大二 (sophomore),無,無,無
2025-01-22 00:28:54.635499,505,student_505,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:28:55.635499,506,student_506,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:28:56.635499,507,student_507,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:28:57.635499,508,student_508,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:28:58.635499,509,student_509,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:28:59.635499,510,student_510,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:29:00.635499,511,student_511,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:29:01.635499,512,student_512,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:29:02.635499,513,student_513,電資學院學士班 (U-EECS),大三 (junior),雙主修:資工系 (also major in CS),無,無
2025-01-22 00:29:03.635499,514,student_514,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:29:04.635499,515,student_515,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:29:05.635499,516,student_516,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:29:06.635499,517,student_517,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:29:07.635499,518,student_518,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:29:08.635499,519,student_519,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:29:09.635499,520,student_520,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:29:10.635499,521,student_521,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:29:11.635499,522,student_522,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),無,無
2025-01-22 00:29:12.635499,523,student_523,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:29:13.635499,524,student_524,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:29:14.635499,525,student_525,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:29:15.635499,526,student_526,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:29:16.635499,527,student_527,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:29:17.635499,528,student_528,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:29:18.635499,529,student_529,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:29:19.635499,530,student_530,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:29:20.635499,531,student_531,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:29:21.635499,532,student_532,電資學院學士班 (U-EECS),大三 (junior),無,李教授班,李教授班
2025-01-22 00:29:22.635499,533,student_533,電資學院學士班 (U-EECS),大三 (junior),無,李教授班,高教授班
2025-01-22 00:29:23.635499,534,student_534,電資學院學士班 (U-EECS),大三 (junior),無,李教授班,無
2025-01-22 00:29:24.635499,535,student_535,電資學院學士班 (U-EECS),大三 (junior),無,高教授班,李教授班
2025-01-22 00:29:25.635499,536,student_536,電資學院學士班 (U-EECS),大三 (junior),無,高教授班,高教授班
2025-01-22 00:29:26.635499,537,student_537,電資學院學士班 (U-EECS),大三 (junior),無,高教授班,無
2025-01-22 00:29:27.635499,538,student_538,電資學院學士班 (U-EECS),大三 (junior),無,無,李教授班
2025-01-22 00:29:28.635499,539,student_539,電資學院學士班 (U-EECS),大三 (junior),無,無,高教授班
2025-01-22 00:29:29.635499,540,student_540,電資學院學士班 (U-EECS),大三 (junior),無,無,無
2025-01-22 00:29:30.635499,541,student_541,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:29:31.635499,542,student_542,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:29:32.635499,543,student_543,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:29:33.635499,544,student_544,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:29:34.635499,545,student_545,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:29:35.635499,546,student_546,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:29:36.635499,547,student_547,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:29:37.635499,548,student_548,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:29:38.635499,549,student_549,電資學院學士班 (U-EECS),大四 (senior),雙主修:資工系 (also major in CS),無,無
2025-01-22 00:29:39.635499,550,student_550,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:29:40.635499,551,student_551,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:29:41.635499,552,student_552,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:29:42.635499,553,student_553,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:29:43.635499,554,student_554,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:29:44.635499,555,student_555,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:29:45.635499,556,student_556,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:29:46.635499,557,student_557,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:29:47.635499,558,student_558,電資學院學士班 (U-EECS),大四 (senior),輔系:資工系 (minor in CS),無,無
2025-01-22 00:29:48.635499,559,student_559,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:29:49.635499,560,student_560,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:29:50.635499,561,student_561,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:29:51.635499,562,student_562,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:29:52.635499,563,student_563,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:29:53.635499,564,student_564,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:29:54.635499,565,student_565,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:29:55.635499,566,student_566,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:29:56.635499,567,student_567,電資學院學士班 (U-EECS),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:29:57.635499,568,student_568,電資學院學士班 (U-EECS),大四 (senior),無,李教授班,李教授班
2025-01-22 00:29:58.635499,569,student_569,電資學院學士班 (U-EECS),大四 (senior),無,李教授班,高教授班
2025-01-22 00:29:59.635499,570,student_570,電資學院學士班 (U-EECS),大四 (senior),無,李教授班,無
2025-01-22 00:30:00.635499,571,student_571,電資學院學士班 (U-EECS),大四 (senior),無,高教授班,李教授班
2025-01-22 00:30:01.635499,572,student_572,電資學院學士班 (U-EECS),大四 (senior),無,高教授班,高教授班
2025-01-22 00:30:02.635499,573,student_573,電資學院學士班 (U-EECS),大四 (senior),無,高教授班,無
2025-01-22 00:30:03.635499,574,student_574,電資學院學士班 (U-EECS),大四 (senior),無,無,李教授班
2025-01-22 00:30:04.635499,575,student_575,電資學院學士班 (U-EECS),大四 (senior),無,無,高教授班
2025-01-22 00:30:05.635499,576,student_576,電資學院學士班 (U-EECS),大四 (senior),無,無,無
2025-01-22 00:30:06.635499,577,student_577,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:30:07.635499,578,student_578,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:30:08.635499,579,student_579,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:30:09.635499,580,student_580,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:30:10.635499,581,student_581,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:30:11.635499,582,student_582,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:30:12.635499,583,student_583,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:30:13.635499,584,student_584,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:30:14.635499,585,student_585,電資學院學士班 (U-EECS),大五、大六、或大七,雙主修:資工系 (also major in CS),無,無
2025-01-22 00:30:15.635499,586,student_586,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:30:16.635499,587,student_587,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:30:17.635499,588,student_588,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:30:18.635499,589,student_589,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:30:19.635499,590,student_590,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:30:20.635499,591,student_591,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:30:21.635499,592,student_592,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:30:22.635499,593,student_593,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:30:23.635499,594,student_594,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),無,無
2025-01-22 00:30:24.635499,595,student_595,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:30:25.635499,596,student_596,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:30:26.635499,597,student_597,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:30:27.635499,598,student_598,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:30:28.635499,599,student_599,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:30:29.635499,600,student_600,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:30:30.635499,601,student_601,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:30:31.635499,602,student_602,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:30:32.635499,603,student_603,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:30:33.635499,604,student_604,電資學院學士班 (U-EECS),大五、大六、或大七,無,李教授班,李教授班
2025-01-22 00:30:34.635499,605,student_605,電資學院學士班 (U-EECS),大五、大六、或大七,無,李教授班,高教授班
2025-01-22 00:30:35.635499,606,student_606,電資學院學士班 (U-EECS),大五、大六、或大七,無,李教授班,無
2025-01-22 00:30:36.635499,607,student_607,電資學院學士班 (U-EECS),大五、大六、或大七,無,高教授班,李教授班
2025-01-22 00:30:37.635499,608,student_608,電資學院學士班 (U-EECS),大五、大六、或大七,無,高教授班,高教授班
2025-01-22 00:30:38.635499,609,student_609,電資學院學士班 (U-EECS),大五、大六、或大七,無,高教授班,無
2025-01-22 00:30:39.635499,610,student_610,電資學院學士班 (U-EECS),大五、大六、或大七,無,無,李教授班
2025-01-22 00:30:40.635499,611,student_611,電資學院學士班 (U-EECS),大五、大六、或大七,無,無,高教授班
2025-01-22 00:30:41.635499,612,student_612,電資學院學士班 (U-EECS),大五、大六、或大七,無,無,無
2025-01-22 00:30:42.635499,613,student_613,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:30:43.635499,614,student_614,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:30:44.635499,615,student_615,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:30:45.635499,616,student_616,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:30:46.635499,617,student_617,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:30:47.635499,618,student_618,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:30:48.635499,619,student_619,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:30:49.635499,620,student_620,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:30:50.635499,621,student_621,電資學院學士班 (U-EECS),其他,雙主修:資工系 (also major in CS),無,無
2025-01-22 00:30:51.635499,622,student_622,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:30:52.635499,623,student_623,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:30:53.635499,624,student_624,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:30:54.635499,625,student_625,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:30:55.635499,626,student_626,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:30:56.635499,627,student_627,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:30:57.635499,628,student_628,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:30:58.635499,629,student_629,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:30:59.635499,630,student_630,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),無,無
2025-01-22 00:31:00.635499,631,student_631,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:31:01.635499,632,student_632,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:31:02.635499,633,student_633,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:31:03.635499,634,student_634,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:31:04.635499,635,student_635,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:31:05.635499,636,student_636,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:31:06.635499,637,student_637,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:31:07.635499,638,student_638,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:31:08.635499,639,student_639,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:31:09.635499,640,student_640,電資學院學士班 (U-EECS),其他,無,李教授班,李教授班
2025-01-22 00:31:10.635499,641,student_641,電資學院學士班 (U-EECS),其他,無,李教授班,高教授班
2025-01-22 00:31:11.635499,642,student_642,電資學院學士班 (U-EECS),其他,無,李教授班,無
2025-01-22 00:31:12.635499,643,student_643,電資學院學士班 (U-EECS),其他,無,高教授班,李教授班
2025-01-22 00:31:13.635499,644,student_644,電資學院學士班 (U-EECS),其他,無,高教授班,高教授班
2025-01-22 00:31:14.635499,645,student_645,電資學院學士班 (U-EECS),其他,無,高教授班,無
2025-01-22 00:31:15.635499,646,student_646,電資學院學士班 (U-EECS),其他,無,無,李教授班
2025-01-22 00:31:16.635499,647,student_647,電資學院學士班 (U-EECS),其他,無,無,高教授班
2025-01-22 00:31:17.635499,648,student_648,電資學院學士班 (U-EECS),其他,無,無,無
2025-01-22 00:31:18.635499,649,student_649,其他,大一 (freshman),雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:31:19.635499,650,student_650,其他,大一 (freshman),雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:31:20.635499,651,student_651,其他,大一 (freshman),雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:31:21.635499,652,student_652,其他,大一 (freshman),雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:31:22.635499,653,student_653,其他,大一 (freshman),雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:31:23.635499,654,student_654,其他,大一 (freshman),雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:31:24.635499,655,student_655,其他,大一 (freshman),雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:31:25.635499,656,student_656,其他,大一 (freshman),雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:31:26.635499,657,student_657,其他,大一 (freshman),雙主修:資工系 (also major in CS),無,無
2025-01-22 00:31:27.635499,658,student_658,其他,大一 (freshman),輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:31:28.635499,659,student_659,其他,大一 (freshman),輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:31:29.635499,660,student_660,其他,大一 (freshman),輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:31:30.635499,661,student_661,其他,大一 (freshman),輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:31:31.635499,662,student_662,其他,大一 (freshman),輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:31:32.635499,663,student_663,其他,大一 (freshman),輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:31:33.635499,664,student_664,其他,大一 (freshman),輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:31:34.635499,665,student_665,其他,大一 (freshman),輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:31:35.635499,666,student_666,其他,大一 (freshman),輔系:資工系 (minor in CS),無,無
2025-01-22 00:31:36.635499,667,student_667,其他,大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:31:37.635499,668,student_668,其他,大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:31:38.635499,669,student_669,其他,大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:31:39.635499,670,student_670,其他,大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
